PL,NAME,YEAR,TEAM,TIME,SOURCE_FILE,EVENT_DATE
12,Shawn Mulkerin,FR-1,Franklin Pierce,22.67,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
18,Angel Gonzalez,SR-4,Franklin Pierce,23.01,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
22,Treyvion Gilbert,FR-1,Assumption,23.45,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
5,Osaretin Osagie,SO-2,So. Conn. St.,22.15,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
15,Shane Pritchard,FR-1,Assumption,22.79,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
24,Dionis Best,FR-1,Saint Rose,23.51,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
26,Isaiah Decias,JR-3,Bentley,24.30,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
3,Nolan Freeman,SO-2,So. Conn. St.,21.91,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
8,Noah Conrod,SO-2,So. Conn. St.,22.50,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
25,Jack Longobucco,FR-1,Adelphi,23.79,TFRRS _ Northeast-10 Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 16-17, 2024"
1,Jordan Ranum,,Wisconsin Track Club,23.11,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
2,Jaecan Fratzke,,Junior Wisconsin Track Club,23.41,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
3,Jarett Chinn,,Wisconsin Track Club,24.04,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
4,Jake Slavish,,Wisconsin Track Club,24.11,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
5,Tommy Dougherty,,Junior Wisconsin Track Club,24.25,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
6,Nathan Tsang,,Wisconsin Track Club,24.90,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
7,Isaiah Krenek,SO-2,Wisconsin Lutheran,25.04,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
8,Alex McDowell,,Wisconsin Track Club,25.60,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
1,Jordan Ranum,,Wisconsin Track Club,23.11,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
2,Jaecan Fratzke,,Junior Wisconsin Track Club,23.41,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
5,Tommy Dougherty,,Junior Wisconsin Track Club,24.25,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
4,Jake Slavish,,Wisconsin Track Club,24.11,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
6,Nathan Tsang,,Wisconsin Track Club,24.90,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
3,Jarett Chinn,,Wisconsin Track Club,24.04,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
8,Alex McDowell,,Wisconsin Track Club,25.60,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
7,Isaiah Krenek,SO-2,Wisconsin Lutheran,25.04,TFRRS _ PANTHER TUNE-UP - Men's 200 Meters.pdf,"February 17, 2024"
1,Michael Hendrix,SO-2,Wis.-Parkside 23.17,10,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
2,Luke Shugarman,JR-3,Carthage 23.32,8,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
3,Dylan Parker,FR-1,Carthage 23.37,6,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
4,Alek Zavadoski,FR-1,Carthage 23.44,5,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
5,Zach Neumann,JR-3,Wis.-Parkside 23.50,4,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
6,Joseph Balas,JR-3,Carthage 23.66,3,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
7,Ben Jensen,JR-3,Carthage 23.76,2,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
8,Reece Greenwald,JR-3,Carthage 23.91,1,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
1,Michael Hendrix,SO-2,Wis.-Parkside 23.17,10,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
5,Zach Neumann,JR-3,Wis.-Parkside 23.50,4,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
3,Dylan Parker,FR-1,Carthage 23.37,6,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
4,Alek Zavadoski,FR-1,Carthage 23.44,5,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
2,Luke Shugarman,JR-3,Carthage 23.32,8,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
8,Reece Greenwald,JR-3,Carthage 23.91,1,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
6,Joseph Balas,JR-3,Carthage 23.66,3,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
7,Ben Jensen,JR-3,Carthage 23.76,2,TFRRS _ Parkside Classic - Men's 200 Meters.pdf,"February 17, 2024"
1,Christian Campbell,,Unattached,21.17,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
2,Je'von Hutchison,,U.S. Paralympics,21.35,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
3,Nicholas Teresi,SR-4,Claremont-Mudd-Scripps,22.10,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
4,Jake Hallesy,SR-4,Pomona-Pitzer,22.14,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
5,Sam Butler,SO-2,Pomona-Pitzer,22.39,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
6,Aram Sarkissian,FR-1,Redlands,22.44,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
7,Gavin Doig,FR-1,Pomona-Pitzer,22.45,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
8,Derek Pangilinan,FR-1,Redlands,22.58,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
9,Patrick Lang,FR-1,Redlands,22.62,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
10,Layne Buck,,Unattached,22.66,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
11,Harrison Brown,SO-2,Pomona-Pitzer,22.73,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
12,Justin Schroeter,,Unattached,22.74,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
13,Jenner Sherman,JR-3,Redlands,22.84,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
14,James Dang,,Senior Unattached,22.92,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
15,Simon Sampson,,Unattached,22.96,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
16,Jaiden Coleman,FR-1,Redlands,22.97,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
17,Tyler Levonduskie,FR-1,Redlands,23.10,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
18,Arthur Cary,FR-1,Claremont-Mudd-Scripps,23.24,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
19,Zachary McGraw,FR-1,Occidental,23.26,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
20,Xander Ong,,Freshman Unattached,23.33,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
21,Gabriel Meunier,SO-2,Redlands,23.40,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
22,Harrison Williams,JR-3,Occidental,23.47,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
23,Solomon German,,Freshman San Bernardino Valley,23.49,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
24,Darren Wu,,Senior Unattached,23.54,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
25,Samuel Sanchez,,Senior UCLA Club Track,23.63,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
26,Oleksandr Kalinovskyi,,Unattached,23.63,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
27,Tyler Gatewood,FR-1,Caltech,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
28,Carson Knautz,FR-1,Pomona-Pitzer,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
28,Jack Spencer,JR-3,Occidental,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
30,Emil Adams,SR-4,Pomona-Pitzer,23.95,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
31,Joseph Pang,SR-4,Redlands,23.99,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
32,Xzavier Sablan,FR-1,Claremont-Mudd-Scripps,24.02,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
33,Damilare Ijibayiwa,,Freshman San Bernardino Valley,24.16,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
34,Daniel Coker,FR-1,Pomona-Pitzer,24.19,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
35,Cason Shepard,JR-3,Caltech,24.21,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
36,Jalen DeLoney,FR-1,Pomona-Pitzer,24.28,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
37,Aidan Saeed,SO-2,Occidental,24.41,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
38,Ahaan Shetty,FR-1,Caltech,24.59,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
39,Matthew Crellin,SO-2,Cal Lutheran,24.90,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
40,Nick Aguilar,,Senior Trojan Masters T.C.,24.91,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
41,Rylan Waterman,FR-1,Pomona-Pitzer,25.12,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
42,Jonathan Borjas,JR-3,Cal Lutheran,25.14,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
43,Darrell Kelly,,Freshman San Bernardino Valley,25.36,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
44,Caleb Berry,SR-4,Cal Lutheran,25.73,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
45,Daniel Burgos,JR-3,Cal Lutheran,25.87,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
46,Luke Chang,FR-1,Cal Lutheran,26.11,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
47,William Linden,JR-3,Redlands,26.21,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
48,Ron Stevens,,Unattached,27.13,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
1,Christian Campbell,,Unattached,21.17,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
3,Nicholas Teresi,SR-4,Claremont-Mudd-Scripps,22.10,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
4,Jake Hallesy,SR-4,Pomona-Pitzer,22.14,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
7,Gavin Doig,FR-1,Pomona-Pitzer,22.45,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
12,Justin Schroeter,,Unattached,22.74,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
21,Gabriel Meunier,SO-2,Redlands,23.40,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
26,Oleksandr Kalinovskyi,,Unattached,23.63,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
5,Sam Butler,SO-2,Pomona-Pitzer,22.39,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
6,Aram Sarkissian,FR-1,Redlands,22.44,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
8,Derek Pangilinan,FR-1,Redlands,22.58,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
9,Patrick Lang,FR-1,Redlands,22.62,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
11,Harrison Brown,SO-2,Pomona-Pitzer,22.73,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
14,James Dang,,Senior Unattached,22.92,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
15,Simon Sampson,,Unattached,22.96,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
34,Daniel Coker,FR-1,Pomona-Pitzer,24.19,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
10,Layne Buck,,Unattached,22.66,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
13,Jenner Sherman,JR-3,Redlands,22.84,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
16,Jaiden Coleman,FR-1,Redlands,22.97,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
23,Solomon German,,Freshman San Bernardino Valley,23.49,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
25,Samuel Sanchez,,Senior UCLA Club Track,23.63,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
27,Tyler Gatewood,FR-1,Caltech,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
28,Carson Knautz,FR-1,Pomona-Pitzer,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
31,Joseph Pang,SR-4,Redlands,23.99,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
17,Tyler Levonduskie,FR-1,Redlands,23.10,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
18,Arthur Cary,FR-1,Claremont-Mudd-Scripps,23.24,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
19,Zachary McGraw,FR-1,Occidental,23.26,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
22,Harrison Williams,JR-3,Occidental,23.47,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
24,Darren Wu,,Senior Unattached,23.54,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
28,Jack Spencer,JR-3,Occidental,23.94,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
32,Xzavier Sablan,FR-1,Claremont-Mudd-Scripps,24.02,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
35,Cason Shepard,JR-3,Caltech,24.21,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
20,Xander Ong,,Freshman Unattached,23.33,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
30,Emil Adams,SR-4,Pomona-Pitzer,23.95,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
36,Jalen DeLoney,FR-1,Pomona-Pitzer,24.28,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
37,Aidan Saeed,SO-2,Occidental,24.41,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
39,Matthew Crellin,SO-2,Cal Lutheran,24.90,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
41,Rylan Waterman,FR-1,Pomona-Pitzer,25.12,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
2,Je'von Hutchison,,U.S. Paralympics,21.35,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
33,Damilare Ijibayiwa,,Freshman San Bernardino Valley,24.16,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
38,Ahaan Shetty,FR-1,Caltech,24.59,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
40,Nick Aguilar,,Senior Trojan Masters T.C.,24.91,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
43,Darrell Kelly,,Freshman San Bernardino Valley,25.36,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
47,William Linden,JR-3,Redlands,26.21,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
48,Ron Stevens,,Unattached,27.13,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
42,Jonathan Borjas,JR-3,Cal Lutheran,25.14,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
44,Caleb Berry,SR-4,Cal Lutheran,25.73,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
45,Daniel Burgos,JR-3,Cal Lutheran,25.87,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
46,Luke Chang,FR-1,Cal Lutheran,26.11,TFRRS _ PP Collegiate All-Comers T&F meet - Men's 200 Meters.pdf,"February 17, 2024"
1,Qwinsuan Anderson,SO-2,Eastern Illinois,23.53,TFRRS _ Redbird Tune-Up - Men's 200 Meters.pdf,"February 16, 2024"
2,Jake Gillum,,ShaZam Racing,25.43,TFRRS _ Redbird Tune-Up - Men's 200 Meters.pdf,"February 16, 2024"
1,Juan Barrera,JR-3,Point Park 22.99,10,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
2,Damir Lomax,SR-4,Point Park 23.02,8,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
3,Tanner Gibson,SO-2,Indiana Kokomo 23.30,6,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
4,Hayden Nelson,FR-1,Indiana Kokomo 23.39,5,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
5,Abdul Salaah,JR-3,Midway 23.50,4,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
6,Jazaiah Douglas,SO-2,St. Mary-of-the-Woods 23.51,3,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
7,Miguel Mendez,FR-1,Jr. Indiana East 23.56,2,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
8,Akeem Mustapha,FR-1,Point Park 23.59,1,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
7,Miguel Mendez,FR-1,Jr. Indiana East 23.56,2,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
5,Abdul Salaah,JR-3,Midway 23.50,4,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
6,Jazaiah Douglas,SO-2,St. Mary-of-the-Woods 23.51,3,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
8,Akeem Mustapha,FR-1,Point Park 23.59,1,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
1,Juan Barrera,JR-3,Point Park 22.99,10,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
3,Tanner Gibson,SO-2,Indiana Kokomo 23.30,6,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
2,Damir Lomax,SR-4,Point Park 23.02,8,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
4,Hayden Nelson,FR-1,Indiana Kokomo 23.39,5,TFRRS _ River States Conference Indoor Championships - Men's 200 Meters.pdf,"February 17, 2024"
1,Evan Weber,SR-4,Springfield,22.10,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
2,Anik Dole,SR-4,Springfield,22.54,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
3,Tristan Andrew,SR-4,WPI,22.92,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
4,Khamani Hunter,FR-1,Trinity (Conn.),23.05,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
5,Charlie Fitzpatrick,FR-1,Tufts,23.25,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
6,Colin Hansen,FR-1,Springfield,23.31,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
7,Anthony Penta,SR-4,Springfield,23.34,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
8,William Addison,SO-2,Trinity (Conn.),23.55,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
9,Michael Anderson,FR-1,Springfield,23.64,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
10,Omar Castro,JR-3,Coast Guard,23.66,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
11,Brian Kwarteng,SR-4,Tufts,23.66,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
12,Alex Cole,SO-2,WPI,23.67,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
13,Theo Woodward,JR-3,Amherst,23.68,TFRRS _ SC Triangle Classic - Men's 200 Meters.pdf,"February 17, 2024"
